Open,High,Low,Close,Volume,Dividends,Stock Splits
145.72586326960624,150.11720505871097,145.34443375463215,149.7553253173828,90956700,0.0,0.0
149.3054768809692,149.4423999461669,147.96557089636175,148.49371337890625,86453100,0.0,0.0
149.4717126602179,151.57446255268852,148.99247455645138,149.1587371826172,80313700,0.0,0.0
150.48886382470346,151.32019193818465,149.05116433458483,150.27369689941406,71115500,0.0,0.0
150.38128139931968,151.23217421828528,149.72600573087058,150.909423828125,57808700,0.0,0.0
151.5646663019791,153.80433891934064,150.99740952140291,153.2468719482422,82278300,0.0,0.0
153.5304873499963,153.5891665107901,150.59640992238946,151.7015838623047,74420200,0.0,0.0
152.07330474103176,152.6796762315656,150.56713598109823,150.68450927734375,57305700,0.0,0.0
151.59402874023678,152.0634770377577,145.4324620067416,145.696533203125,140893200,0.0,0.0
147.32007920432878,148.09271327265083,145.48138532354497,146.26380920410156,102404300,0.0,0.0
147.04622803340942,147.7504080093713,143.68181590903453,144.86521911621094,109296300,0.0,0.0
145.29552986579753,146.15619746026422,143.15365068997156,145.7552032470703,83281300,0.0,0.0
145.1781771600229,145.69652972947753,143.98498428450677,145.52047729492188,68034100,0.0,0.0
145.54987160597395,145.54987160597395,142.5570987880531,142.8505096435547,129868800,0.0,0.0
140.64014472255653,141.6572852174671,138.16574008474763,139.79904174804688,123478900,0.0,0.0
140.76728757977574,141.42257819093177,139.64256354879453,140.2782745361328,75834000,0.0,0.0
141.27586560496235,143.21235308306478,140.54234603803783,142.64511108398438,76404300,0.0,0.0
143.42750895866175,143.8480679048245,142.43970805715156,143.6035614013672,64838200,0.0,0.0
142.45925161579112,144.22947605037112,142.36144305952544,143.69155883789062,53477900,0.0,0.0
142.27343722725323,142.7526753188713,140.65970036682202,142.17562866210938,74150700,0.0,0.0
140.10223840010562,141.56927754565646,138.5765200764918,138.79168701171875,108972300,0.0,0.0
139.33934685752757,141.27583390106034,138.909013087078,139.69143676757812,74602000,0.0,0.0
140.5032568676167,141.20743697257745,138.17554958046878,138.39071655273438,89056700,0.0,0.0
138.7818918325454,139.77948259151805,136.0532056936857,139.51541137695312,94639600,0.0,0.0
138.64498918431897,139.0851129145273,135.2316872864061,136.0825653076172,98322000,0.0,0.0
136.42486459550415,139.11443634160335,136.29771642835235,138.00926208496094,80861100,0.0,0.0
136.4052949835953,139.02639764577518,135.32946035449564,138.87969970703125,83221100,0.0,0.0
139.91638512224736,141.05089876617805,139.58385989252358,140.14132690429688,61732700,0.0,0.0
140.86507705840515,141.01177498221017,139.42737771114903,139.75990295410156,58773200,0.0,0.0
139.1437779877816,141.62795772548145,138.69387941362646,139.67190551757812,64452200,0.0,0.0
140.0826575469626,140.10222224522562,137.94077825367475,138.40045166015625,73035900,0.0,0.0
138.13639477336537,138.29286758829517,136.1412134172162,137.8136444091797,78762700,0.0,0.0
138.98730641116916,140.71841699528724,138.40048471107957,140.60104370117188,69907100,0.0,0.0
140.61082264449493,141.71598203721894,140.3565262964831,141.6573028564453,67940300,0.0,0.0
140.29784030967528,143.6133481739968,140.01421930853004,143.32972717285156,85589200,0.0,0.0
143.77960431394027,145.8921441646938,143.32972068785898,145.49114990234375,76378900,0.0,0.0
